Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6ZRQuk5CXdHlLHAnE28GKD,"Fisherrr","Fisherrr","Cash Cobain;Bay Swag",2024-02-28,236004,52,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"sexy drill,jersey club","Giant Music",0.423,0.452,4,-8.617,0,0.27,0.633,0,0.134,0.218,77.978,4
spotify:track:0hKtu53OlIFXVuYkZwcn3o,"Cinderella","WE DON'T TRUST YOU","Future;Metro Boomin;Travis Scott",2024-03-22,169840,74,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"rap","Wilburn Holding Co./Boominati/Epic/Republic",0.876,0.412,5,-7.74,0,0.0748,0.431,0,0.101,0.15,130.052,4
spotify:track:5tEaVciE2GnR28aN6W9cLS,"FUK SUMN","VULTURES 1","¥$;Kanye West;Ty Dolla $ign",2024-02-09,209577,4,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"rap,trap soul","Ye",0.774,0.818,4,-2.825,0,0.145,0.127,0,0.0529,0.438,142.084,4
spotify:track:6vEt3xxaQeApQO5QP0pMuI,"Damn","Damn","Justtjokay;Dariansincebirth;Scrilla Fulcanelli;Jimmy Wit an H",2023-03-24,229333,7,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"slap house,melodic rap","BLNDR & SoundScape Records",0.917,0.735,4,-6.46,0,0.184,0.73,0.00000363,0.189,0.957,135.02,4
spotify:track:2yUzr8Sr6ldG8vmHhZwTnz,"née-nah","american dream","21 Savage;Travis Scott;Metro Boomin",2024-01-12,220584,71,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"rap","Slaughter Gang, LLC/Epic Records",0.681,0.758,1,-6.524,1,0.188,0.00465,0,0.555,0.331,165.409,4
spotify:track:0kEu3Bb7IqN0wXpsadTiZ2,"Hokage","Ninja Legends","Dropswitch;Justtjokay;Dariansincebirth;Scrilla Fulcanelli",2023-03-17,202500,4,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"melodic rap,slap house","BLNDR & SoundScape Records",0.821,0.637,10,-7.228,0,0.393,0.447,0,0.113,0.639,160.066,4
spotify:track:7aqfrAY2p9BUSiupwk3svU,"First Person Shooter (feat. J. Cole)","For All The Dogs","Drake;J. Cole",2023-10-06,247444,75,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"rap","OVO/Republic",0.475,0.655,11,-7.342,0,0.33,0.0306,0,0.375,0.245,163.997,4
spotify:track:4JEEPv4EzPE4q2qhEW4fEQ,"Akatsuki","Ninja Legends","Dropswitch;Justtjokay;Dariansincebirth;Jimmy Wit an H",2023-03-17,160000,6,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"melodic rap,slap house","BLNDR & SoundScape Records",0.786,0.724,1,-6.096,1,0.331,0.0251,0,0.389,0.107,74.887,4
spotify:track:1icgLGTpX2fQXKRe4D7w2b,"BACK TO ME","VULTURES 1","¥$;Kanye West;Ty Dolla $ign",2024-02-09,295471,2,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"rap,trap soul","Ye",0.809,0.788,1,-7.217,1,0.0889,0.00108,0,0.0625,0.344,95.637,4
spotify:track:4tnNxomFrknmjmCNEdjyOy,"TAY KEITH FREESTYLE","TAY KEITH FREESTYLE","TrevvyL;Desren;Jack Stone",2023-03-10,166153,9,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"melodic rap","BLNDR & SoundScape Records",0.767,0.507,10,-7.132,0,0.0479,0.171,0,0.133,0.284,130.036,4
spotify:track:5NAOhPAZ57eFAXr3qatS6i,"Breathe","2093","Yeat",2024-02-16,170847,71,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"rage rap","Field Trip Recordings/Capitol Records",0.76,0.546,11,-13.092,1,0.0616,0.0284,0.924,0.103,0.113,118.051,4
spotify:track:1VUigR89YZIrm5ypuOxLNz,"Give & Go","Give & Go","W4SH",2023-03-03,150769,7,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"melodic rap","BLNDR & SoundScape Records",0.797,0.556,11,-8.397,0,0.186,0.159,0,0.117,0.409,155.981,4
spotify:track:5ZDIwpR2JMwuRM8xumtmxn,"Down With Me","Down With Me","Lil Tecca",2024-01-04,120034,58,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"melodic rap,rap","Galactic / Republic Records",0.712,0.588,9,-5.332,0,0.0543,0.112,0,0.21,0.471,114.929,4
spotify:track:2IcTG2SC4nErG0gOv1y1Hk,"Bounce","Bounce","Luciidd",2023-02-24,192008,7,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"","BLNDR & SoundScape Records",0.827,0.674,1,-6.793,1,0.267,0.0924,0.00000218,0.173,0.602,89.999,4
spotify:track:5gzEL5O1ubbtIHUhLkSMTz,"Loop Hole (feat. 21 Savage)","Tee's Coney Island","Tee Grizzley;21 Savage",2023-11-03,151182,58,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"","300 Entertainment",0.746,0.549,9,-7.459,1,0.348,0.00412,0.00000102,0.331,0.491,164.928,4
spotify:track:49pOtuQUN8kIpNupKiqpqr,"Houston Touchdown","Houston Touchdown","Ky Mayjor",2023-02-17,118454,5,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"melodic rap","BLNDR",0.697,0.483,4,-11.867,0,0.364,0.0464,0,0.176,0.585,79.781,4
spotify:track:67nepsnrcZkowTxMWigSbb,"MELTDOWN (feat. Drake)","UTOPIA","Travis Scott;Drake",2023-07-28,246133,75,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"rap","Cactus Jack/Epic",0.557,0.774,7,-5.275,0,0.351,0.012,0,0.396,0.397,111.975,4
spotify:track:6favU6BfeXxGOiy6VaXPhd,"Slink Living","Slink Living","Pluyyy",2023-02-17,160051,6,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"melodic rap,underground hip hop","BLNDR & SoundScape Records",0.538,0.647,11,-7.76,0,0.221,0.146,0,0.146,0.187,107.832,3
spotify:track:1udwFobQ1JoOdWPQrp2b6u,"Surround Sound (feat. 21 Savage & Baby Tate)","The Forever Story (Extended Version)","JID;21 Savage;Baby Tate",2022-10-31,229938,78,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"","Dreamville/Interscope",0.574,0.567,7,-7.126,0,0.465,0.164,0,0.258,0.526,75.965,4
spotify:track:0ufWw8eiRm6y2gwnczH7yU,"Don't Play Around","Don't Play Around","Peter Piffen;Thomas James",2023-02-10,260432,8,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"","BLNDR & SoundScape Records",0.694,0.67,1,-6.375,1,0.318,0.563,0,0.0983,0.742,117.948,4
spotify:track:4xhsWYTOGcal8zt0J161CU,"Lovin On Me","Lovin On Me","Jack Harlow",2023-11-10,138411,81,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"","Generation Now/Atlantic",0.943,0.558,2,-4.911,1,0.0568,0.0026,0.00000219,0.0937,0.606,104.983,4
spotify:track:2RzFBKieaNIMewclQCoMVS,"Swimming Pools (Drank)","Swimming Pools (Drank)","Moistrus;Milano The Don;Truent",2023-02-03,169017,14,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"dubstep","BLNDR & SoundScape Records",0.763,0.655,2,-7.44,1,0.221,0.399,0.0000136,0.115,0.26,73.974,4
spotify:track:2BJSMvOGABRxokHKB0OI8i,"Shoota (feat. Lil Uzi Vert)","Die Lit","Playboi Carti;Lil Uzi Vert",2018-05-11,153800,79,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"rage rap,melodic rap","AWGE Label",0.673,0.649,1,-8.433,0,0.196,0.188,0,0.122,0.47,153.075,4
spotify:track:3UbRd8OqNIt5cth4kqTjLX,"Soulless","Soulless","Desren;TrevvyL",2023-01-27,197691,11,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"melodic rap","BLNDR & SoundScape Records",0.665,0.58,11,-7.585,0,0.0441,0.0424,0,0.0916,0.32,140.001,4
spotify:track:4rXLjWdF2ZZpXCVTfWcshS,"fukumean","a Gift & a Curse","Gunna",2023-06-16,125040,81,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"melodic rap","300 Entertainment",0.847,0.622,1,-6.747,0,0.0903,0.119,0,0.285,0.22,130.001,4
spotify:track:4IXPLt72FircFf5hTspYoM,"Fuck Love","Fuck Love","Desren;TrevvyL",2023-01-13,182328,11,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"melodic rap","BLNDR & SoundScape Records",0.686,0.546,1,-6.478,1,0.0337,0.121,0,0.103,0.355,159.971,4
spotify:track:6iiCzEd1ULpq7nXbZVQ4pi,"Soak City (Do it)","Lottery Pick","310babii",2023-06-16,123547,0,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"","HIGH IQ / EMPIRE",0.861,0.694,9,-6.358,1,0.187,0.0658,0,0.286,0.257,101.919,4
spotify:track:1dnZOyxY8XgpXuI8IPqaTp,"Pull Up On Me","Pull Up On Me","Desren;TrevvyL;Milano The Don",2022-12-09,254565,12,false,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"melodic rap,dubstep","BLNDR & SoundScape Records",0.749,0.509,9,-6.304,1,0.0548,0.0841,0.00000116,0.105,0.306,148.022,4
spotify:track:4367dXCt02KMgELPisJ2D4,"HVN ON EARTH (with Kodak Black)","HVN ON EARTH","Lil Tecca;Kodak Black",2023-08-18,188870,58,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"melodic rap,rap","Galactic / Republic Records",0.727,0.637,8,-5.185,1,0.0779,0.0684,0.000294,0.131,0.215,131.997,3
spotify:track:3EKQrSyyU2NGU2CL6nELUS,"Snoozin'","Snoozin'","Roo;Mighty",2022-12-02,207725,7,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"melodic rap","BLNDR & SoundScape Records",0.749,0.401,1,-9.749,0,0.354,0.105,0,0.0782,0.242,83.359,4
spotify:track:2YSzYUF3jWqb9YP9VXmpjE,"IDGAF (feat. Yeat)","For All The Dogs","Drake;Yeat",2023-10-06,260111,76,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"rap,rage rap","OVO/Republic",0.673,0.672,8,-8.577,1,0.224,0.0466,0.000284,0.193,0.14,136.902,4
spotify:track:3453Ma9ARgcBsM8VPKa4zJ,"Miami","Miami","Justtjokay;450 Panda;Twelvekeyz",2022-11-11,173232,6,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"slap house,edm trap,melodic rap","BLNDR & SoundScape Records",0.86,0.647,1,-7.807,1,0.164,0.0148,0,0.0969,0.513,132.959,4
spotify:track:08YvUaUsZktAG6zEMDwUqO,"Sprinter","Split Decision","Dave;Central Cee",2023-06-04,229133,9,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"grime,uk grime,uk drill,drill","Neighbourhood / Live Yours",0.918,0.681,1,-4.705,1,0.201,0.263,0,0.0615,0.706,139.057,4
