Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1T43Ni5uOXUhqP1LoC54oy,"Aankhon Mein","Indian Roadtrip","Aatma;Shefali",2023-08-11,243934,28,false,21lhygv42hmwomcbrhjtpz7da,2025-02-09T10:50:12Z,"","Aatma",0.493,0.826,11,-7.025,0,0.0542,0.109,0.562,0.0985,0.0403,121.999,4
spotify:track:5QUz43JoSV2Ta1OUB7nVNA,"Saathi Re","Indian Roadtrip","Aatma;Shefali",2023-08-11,241951,23,false,21lhygv42hmwomcbrhjtpz7da,2025-02-09T10:50:12Z,"","Aatma",0.558,0.484,7,-11.787,1,0.0321,0.0108,0.375,0.114,0.0345,123.037,4
spotify:track:3G1FkVk799oKQID1CV9Kdb,"Ki Banu Duniya Da - BeatCrush DnB Remix","Ki Banu Duniya Da (BeatCrush DnB Remix)","Gurdas Maan;BeatCrush",2025-01-27,80000,2,false,21lhygv42hmwomcbrhjtpz7da,2025-02-09T10:59:49Z,"bhangra,sufi,punjabi pop,lo-fi","Saregama India Ltd",0.65,0.639,10,-3.201,0,0.0892,0.0282,0,0.147,0.147,85.511,4
spotify:track:2J19UR6NCqunE0MLp8PKAe,"Gora Gora Rang - BeatCrush DnB Remix","Gora Gora Rang (BeatCrush DnB Remix)","Amar Singh Chamkila;Amarjot;BeatCrush",2025-01-18,105900,1,false,21lhygv42hmwomcbrhjtpz7da,2025-02-09T11:00:25Z,"bhangra,punjabi pop,lo-fi","Saregama India Ltd",0.637,0.54,8,-11.43,1,0.0489,0.0899,0.227,0.381,0.256,113.119,3
spotify:track:5aCg5kRhSMMqxmLeYSiY1W,"PAPI - Melodic Techno Mix","PAPI","Eden Shalev;DJ Baddiee",2023-05-25,247797,0,false,21lhygv42hmwomcbrhjtpz7da,2023-10-09T01:29:22Z,"afro house,afro tech,psytrance","Play Music",0.692,0.873,0,-8.96,0,0.0427,0.0166,0.855,0.0848,0.037,123.977,4
spotify:track:2VFHomoUoBhEz2UEROTWtG,"Maximal","We EP","Marava",2018-10-08,208141,0,false,21lhygv42hmwomcbrhjtpz7da,2023-04-07T01:28:05Z,"","IZMAYLOV",0.865,0.561,4,-8.036,0,0.357,0.374,0.75,0.11,0.321,113.002,4
spotify:track:7prf1EivUElMLAQKBIoAcq,"TAAL","Piano Bazaar","No Nazar;DJ SUDI;Bianca Maieli;MTooray",2023-01-23,290973,0,false,21lhygv42hmwomcbrhjtpz7da,2023-05-16T22:40:30Z,"","No Nazar",0.811,0.749,7,-7.887,1,0.0433,0.0203,0.91,0.113,0.275,112.994,4
spotify:track:0jR3zpCTYgtbhFEeaOPCWQ,"DHEEM","Piano Bazaar","No Nazar;OmarMakesMusic;MTooray",2023-01-23,249084,0,false,21lhygv42hmwomcbrhjtpz7da,2023-05-16T22:40:54Z,"","No Nazar",0.858,0.87,2,-4.52,1,0.0438,0.0924,0.532,0.405,0.562,119.02,4
spotify:track:6YSr0YabXn5k9LsIJMWTud,"Choli","Choli","Mr. Kavalicious;manuka",2020-11-13,339344,0,false,21lhygv42hmwomcbrhjtpz7da,2023-12-01T21:17:29Z,"tech house","Mr. Kavalicious",0.807,0.796,11,-6.341,0,0.0564,0.000135,0.853,0.0589,0.289,124.988,4
spotify:track:29JOjDKrOaoELayNKOO8TD,"Break Free","ISTBY","ShiShi",2023-09-06,375652,0,false,21lhygv42hmwomcbrhjtpz7da,2023-12-01T21:20:36Z,"","ShiShi",0.857,0.559,5,-6.787,1,0.075,0.204,0.835,0.107,0.535,115.018,4
spotify:track:450p7t2OoCHUtPuvGLIZXu,"Chaiyya II","Chaiyya II","Kahani;Jeff Veliz;Indo Warehouse",2024-11-29,213658,0,false,21lhygv42hmwomcbrhjtpz7da,2024-12-10T00:01:15Z,"desi","Indo Warehouse",0.798,0.822,9,-7.538,1,0.0824,0.00696,0.548,0.104,0.437,122.982,4
spotify:track:2ch0UkMq80kJMv8AKU6kV7,"Kabuki","Koto Ep","Teho;Tran",2014-08-14,419788,40,false,21lhygv42hmwomcbrhjtpz7da,2025-03-21T21:22:15Z,"melodic techno,melodic house,minimal techno","Herzblut Recordings",0.756,0.503,3,-7.107,1,0.0378,0.353,0.753,0.117,0.176,124.998,4
spotify:track:2XKPxZQjG1TBo4DWNNGU5h,"Babala","Babala","Kahani",2022-01-28,319354,15,false,21lhygv42hmwomcbrhjtpz7da,2025-03-21T21:35:37Z,"","Indo Warehouse / NONRESIDENT",0.763,0.721,4,-8.828,0,0.044,0.112,0.887,0.21,0.285,124.012,4
spotify:track:1E67scdDxe0YHtUza0QYDP,"Mohabbat","Mohabbat","Firaaq;Skopos",2025-02-12,227000,4,false,21lhygv42hmwomcbrhjtpz7da,2025-03-21T21:36:29Z,"","Chakravyuh Records",0.608,0.869,0,-8.154,0,0.242,0.0483,0.0000214,0.233,0.442,119.94,4
spotify:track:6wH0qPaC9LYawUQEPrq3WZ,"Mil Gaya","Mil Gaya","Kalzi",2024-10-03,132352,12,false,21lhygv42hmwomcbrhjtpz7da,2025-10-01T13:23:27Z,"uk garage","4043167 Records DK",0.795,0.961,10,-4.817,0,0.0652,0.00859,0.239,0.102,0.27,136.02,4
spotify:track:5CBTFqctj3Pcepk96hM0vF,"ASA","ASA","Catz 'n Dogz",2023-12-01,228792,22,false,21lhygv42hmwomcbrhjtpz7da,2024-08-19T00:19:23Z,"tech house,house","Pets Recordings",0.727,0.841,1,-4.579,1,0.0314,0.00641,0.351,0.0851,0.435,126.013,3
spotify:track:6eyqI7xo4qMrWO3aHKR1uM,"Naray","Naray / Kaamukta","VIZANO;Indo Warehouse",2025-09-19,370731,21,false,21lhygv42hmwomcbrhjtpz7da,2025-11-08T11:19:42Z,"afro house,desi","Indo Warehouse",0.629,0.788,5,-8.88,1,0.0446,0.00587,0.736,0.0937,0.287,122.999,4
spotify:track:71sKPmVUeoBOYowzx3WRt9,"Ulma - Richard Elcox & Matija Remix","Ulma (Richard Elcox & Matija Remix)","Gidor;Matija;Richard Elcox",2025-04-04,414265,2,false,21lhygv42hmwomcbrhjtpz7da,2025-11-08T11:21:02Z,"afro house,organic house,afro tech,tribal house,indie dance,downtempo","Camel Riders",0.736,0.733,2,-8.255,1,0.0598,0.012,0.719,0.109,0.0386,120.993,3
spotify:track:0ObFqSW9vmkbL1YOlWwYoe,"Kalga","Zia","aswekeepsearching",2017-05-01,431874,0,false,21lhygv42hmwomcbrhjtpz7da,2025-11-11T07:48:07Z,"indian indie,hindi indie,post-rock","FLOWERS BLOSSOM IN THE SPACE",0.469,0.373,1,-9.189,1,0.0311,0.803,0.168,0.133,0.0474,125.017,3
