Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2ich9n3I8MHo1AkC26bpqK,"We Contain Multitudes - from home","Loom","Ólafur Arnalds",2020-10-15,190500,35,false,,2026-05-12T11:12:58Z,"neoclassical,contemporary classical,minimalism","Decca Music Group Ltd.",0.281,0.0333,6,-31.46,1,0.0348,0.994,0.959,0.0995,0.169,90.25,1
spotify:track:4abjt5hWugcmJucydd6eHL,"Loungerie","Dosages","Jorge Milliano",2019-09-13,195480,37,false,,2026-05-12T11:12:58Z,"lo-fi beats,lo-fi house","MILLIANO MUSIC LLC.",0.625,0.377,7,-11.321,1,0.0343,0.782,0.842,0.0855,0.377,140.05,4
spotify:track:0jDYc3XRkTaEi5zycl5E1G,"i wish it would never stop snowing","Chillhop Essentials Spring 2019","Sleepy Fish",2019-03-20,196500,48,false,,2026-05-12T11:12:58Z,"lo-fi beats,lo-fi hip hop,lo-fi,jazz beats","Chillhop Music",0.803,0.165,4,-14.07,1,0.0492,0.0372,0.832,0.0927,0.419,126.952,4
spotify:track:6GUq9y0Iy5QrAuPYxTrFp2,"S.T.A.Y.","Interstellar (Original Motion Picture Soundtrack) [Expanded Edition]","Hans Zimmer",2014-11-18,383513,64,false,,2026-05-12T11:12:58Z,"soundtrack,score","WaterTower Music",0.0793,0.0301,5,-30.777,1,0.0425,0.933,0.929,0.0741,0.0256,191.413,3
spotify:track:2PdsoiM7FtggHQTYicpQMi,"Last Night","Last Night","Dexter Mars",2019-06-21,196500,34,false,,2026-05-12T11:12:58Z,"","Alpha Inc.",0.166,0.144,4,-16.16,0,0.0425,0.977,0.915,0.0957,0.0579,74.501,5
spotify:track:6mib8jl6fASfaAahkDoCr8,"Agile","Agile","Pontus De Bjorn",2020-09-28,206250,38,false,,2026-05-12T11:12:58Z,"","Catfish Records / Poreniac Disqs",0.355,0.0117,8,-32.75,0,0.0412,0.995,0.891,0.0999,0.161,124.238,3
spotify:track:15BXZpDEzGSoKRdqvEieXQ,"Remembering","Remembering","Ever So Blue",2020-10-16,121423,49,false,,2026-05-12T11:12:58Z,"","Epidemic Sound",0.295,0.0693,4,-25.177,1,0.0357,0.99,0.909,0.105,0.262,118.817,3
spotify:track:1ZxqvIpfcqYDcV4nP6jxms,"Finding Hope","Finding Hope","Alida Sørby",2020-04-24,147000,38,false,,2026-05-12T11:12:58Z,"","Alida Sørby",0.216,0.0819,9,-26.17,1,0.0444,0.994,0.954,0.0931,0.0911,71.07,5
spotify:track:5q4HX5dFrepBt1T4Kjuw6p,"Red Gold Yesterday","Dawning","LUCHS",2016-06-02,138574,41,false,,2026-05-12T11:12:58Z,"","LUCHS",0.384,0.235,10,-20.69,1,0.0332,0.885,0.852,0.0874,0.193,95.95,3
spotify:track:4BPjphA5WmmKaJk66jF3oB,"Above It All","I Was Arthur","August Wilhelmsson",2016-03-15,131400,37,false,,2026-05-12T11:12:58Z,"","August Wilhelmsson",0.195,0.0458,7,-29.314,0,0.037,0.899,0.876,0.102,0.0393,70.824,4
spotify:track:4NpX4g7sdnZtgteu1m2m3S,"Forces of Attraction","The Theory of Everything (Original Motion Picture Soundtrack)","Jóhann Jóhannsson",2014-11-04,123157,54,false,,2026-05-12T11:12:58Z,"neoclassical,contemporary classical,minimalism,score","Back Lot Music",0.511,0.126,7,-20.852,1,0.0374,0.895,0.869,0.102,0.403,103.997,4
spotify:track:3OiltpO4AcqtXGUpfcYho2,"Nothing It Can","Moiety","Helios",2012-05-01,287520,42,false,,2026-05-12T11:12:58Z,"post-rock,ambient,space music","Unseen",0.184,0.245,1,-12.333,1,0.0385,0.78,0.897,0.0681,0.0366,109.984,4
